driver_id,car_id,shift_start,shift_end
D42,C12,2025-03-22 08:24:00,2025-03-22 17:24:00
D35,C13,2025-03-22 08:34:00,2025-03-22 15:34:00
D32,C13,2025-03-22 08:24:00,2025-03-22 14:24:00
D34,C14,2025-03-22 08:49:00,2025-03-22 15:49:00
D37,C14,2025-03-22 08:44:00,2025-03-22 14:44:00
D24,C15,2025-03-22 08:00:00,2025-03-22 15:00:00
D24,C16,2025-03-22 08:35:00,2025-03-22 17:35:00
D8,C17,2025-03-22 08:03:00,2025-03-22 16:03:00
D50,C18,2025-03-22 08:18:00,2025-03-22 17:18:00
D9,C18,2025-03-22 08:09:00,2025-03-22 17:09:00
D14,C19,2025-03-22 08:52:00,2025-03-22 15:52:00
D48,C20,2025-03-22 08:08:00,2025-03-22 14:08:00
D25,C21,2025-03-22 08:46:00,2025-03-22 14:46:00
D24,C22,2025-03-22 08:44:00,2025-03-22 14:44:00
D4,C22,2025-03-22 08:42:00,2025-03-22 14:42:00
D39,C23,2025-03-22 08:01:00,2025-03-22 15:01:00
D11,C23,2025-03-22 08:23:00,2025-03-22 15:23:00
D16,C24,2025-03-22 08:04:00,2025-03-22 14:04:00
D10,C25,2025-03-22 08:11:00,2025-03-22 17:11:00
D49,C25,2025-03-22 08:47:00,2025-03-22 15:47:00
D31,C1,2025-03-23 08:46:00,2025-03-23 16:46:00
D27,C1,2025-03-23 08:28:00,2025-03-23 14:28:00
D8,C2,2025-03-23 08:03:00,2025-03-23 14:03:00
D10,C2,2025-03-23 08:38:00,2025-03-23 15:38:00
D1,C3,2025-03-23 08:25:00,2025-03-23 17:25:00
D36,C4,2025-03-23 08:53:00,2025-03-23 16:53:00
D46,C4,2025-03-23 08:58:00,2025-03-23 16:58:00
D28,C5,2025-03-23 08:59:00,2025-03-23 15:59:00
D6,C6,2025-03-23 08:24:00,2025-03-23 15:24:00
D34,C6,2025-03-23 08:47:00,2025-03-23 15:47:00
D40,C7,2025-03-23 08:14:00,2025-03-23 17:14:00
D4,C7,2025-03-23 08:11:00,2025-03-23 14:11:00
D31,C8,2025-03-23 08:41:00,2025-03-23 17:41:00
D21,C8,2025-03-23 08:52:00,2025-03-23 17:52:00
D4,C9,2025-03-23 08:51:00,2025-03-23 16:51:00
D13,C10,2025-03-23 08:06:00,2025-03-23 14:06:00
D18,C10,2025-03-23 08:04:00,2025-03-23 16:04:00
D2,C11,2025-03-23 08:18:00,2025-03-23 15:18:00
D16,C11,2025-03-23 08:34:00,2025-03-23 14:34:00
D14,C12,2025-03-23 08:38:00,2025-03-23 14:38:00
D13,C13,2025-03-23 08:12:00,2025-03-23 14:12:00
D36,C13,2025-03-23 08:15:00,2025-03-23 16:15:00
D37,C14,2025-03-23 08:36:00,2025-03-23 14:36:00
D3,C15,2025-03-23 08:20:00,2025-03-23 14:20:00
D4,C15,2025-03-23 09:00:00,2025-03-23 17:00:00
D23,C16,2025-03-23 08:48:00,2025-03-23 16:48:00
D33,C17,2025-03-23 08:20:00,2025-03-23 17:20:00
D13,C17,2025-03-23 08:46:00,2025-03-23 16:46:00
D45,C18,2025-03-23 08:43:00,2025-03-23 14:43:00
D27,C19,2025-03-23 08:32:00,2025-03-23 14:32:00
D48,C19,2025-03-23 08:32:00,2025-03-23 15:32:00
D38,C20,2025-03-23 08:50:00,2025-03-23 17:50:00
D38,C21,2025-03-23 08:18:00,2025-03-23 15:18:00
D3,C21,2025-03-23 08:09:00,2025-03-23 17:09:00
D41,C22,2025-03-23 08:05:00,2025-03-23 15:05:00
D44,C23,2025-03-23 08:41:00,2025-03-23 15:41:00
D33,C24,2025-03-23 08:33:00,2025-03-23 16:33:00
D9,C25,2025-03-23 08:18:00,2025-03-23 16:18:00
D22,C25,2025-03-23 08:39:00,2025-03-23 17:39:00
D46,C1,2025-03-24 08:49:00,2025-03-24 17:49:00
D14,C2,2025-03-24 08:39:00,2025-03-24 14:39:00
D37,C3,2025-03-24 08:40:00,2025-03-24 17:40:00
D1,C4,2025-03-24 08:09:00,2025-03-24 16:09:00
D32,C5,2025-03-24 08:06:00,2025-03-24 17:06:00
D11,C6,2025-03-24 08:10:00,2025-03-24 14:10:00
D19,C6,2025-03-24 08:17:00,2025-03-24 16:17:00
D6,C7,2025-03-24 08:11:00,2025-03-24 17:11:00
D5,C7,2025-03-24 08:16:00,2025-03-24 17:16:00
D49,C8,2025-03-24 08:41:00,2025-03-24 15:41:00
D29,C8,2025-03-24 09:00:00,2025-03-24 15:00:00
D3,C9,2025-03-24 08:54:00,2025-03-24 16:54:00
D24,C9,2025-03-24 08:25:00,2025-03-24 17:25:00
D29,C10,2025-03-24 08:23:00,2025-03-24 16:23:00
D6,C11,2025-03-24 08:26:00,2025-03-24 17:26:00
D44,C11,2025-03-24 08:16:00,2025-03-24 14:16:00
D48,C12,2025-03-24 08:50:00,2025-03-24 15:50:00
D10,C13,2025-03-24 08:54:00,2025-03-24 14:54:00
D25,C14,2025-03-24 08:36:00,2025-03-24 17:36:00
D11,C14,2025-03-24 08:54:00,2025-03-24 14:54:00
D25,C15,2025-03-24 08:55:00,2025-03-24 17:55:00
D23,C16,2025-03-24 08:29:00,2025-03-24 17:29:00
D7,C17,2025-03-24 08:11:00,2025-03-24 14:11:00
D6,C17,2025-03-24 08:58:00,2025-03-24 17:58:00
D13,C18,2025-03-24 08:21:00,2025-03-24 14:21:00
D26,C18,2025-03-24 08:20:00,2025-03-24 16:20:00
D14,C19,2025-03-24 08:47:00,2025-03-24 17:47:00
D45,C19,2025-03-24 08:07:00,2025-03-24 16:07:00
D3,C20,2025-03-24 08:09:00,2025-03-24 17:09:00
D35,C20,2025-03-24 08:09:00,2025-03-24 15:09:00
D37,C21,2025-03-24 08:38:00,2025-03-24 17:38:00
D3,C21,2025-03-24 08:03:00,2025-03-24 16:03:00
D31,C22,2025-03-24 08:03:00,2025-03-24 15:03:00
D14,C22,2025-03-24 08:55:00,2025-03-24 14:55:00
D18,C23,2025-03-24 08:40:00,2025-03-24 15:40:00
D17,C23,2025-03-24 08:05:00,2025-03-24 15:05:00
D18,C24,2025-03-24 08:25:00,2025-03-24 14:25:00
D46,C25,2025-03-24 08:55:00,2025-03-24 17:55:00
D29,C25,2025-03-24 08:33:00,2025-03-24 15:33:00
D12,C1,2025-03-25 08:05:00,2025-03-25 17:05:00
D4,C1,2025-03-25 08:21:00,2025-03-25 16:21:00
D13,C2,2025-03-25 08:22:00,2025-03-25 17:22:00
D31,C3,2025-03-25 08:44:00,2025-03-25 15:44:00
D35,C3,2025-03-25 08:44:00,2025-03-25 17:44:00
D45,C4,2025-03-25 08:24:00,2025-03-25 14:24:00
D37,C4,2025-03-25 08:35:00,2025-03-25 15:35:00
D47,C5,2025-03-25 08:42:00,2025-03-25 15:42:00
D43,C6,2025-03-25 08:47:00,2025-03-25 16:47:00
D47,C6,2025-03-25 08:00:00,2025-03-25 15:00:00
D10,C7,2025-03-25 08:55:00,2025-03-25 16:55:00
D32,C7,2025-03-25 08:07:00,2025-03-25 17:07:00
D34,C8,2025-03-25 08:00:00,2025-03-25 17:00:00
D47,C8,2025-03-25 09:00:00,2025-03-25 16:00:00
D41,C9,2025-03-25 08:06:00,2025-03-25 14:06:00
D38,C9,2025-03-25 08:13:00,2025-03-25 15:13:00
D45,C10,2025-03-25 08:49:00,2025-03-25 15:49:00
D35,C10,2025-03-25 08:38:00,2025-03-25 17:38:00
D23,C11,2025-03-25 08:13:00,2025-03-25 15:13:00
D24,C12,2025-03-25 08:52:00,2025-03-25 16:52:00
D20,C13,2025-03-25 08:57:00,2025-03-25 16:57:00
D45,C14,2025-03-25 08:31:00,2025-03-25 17:31:00
D27,C15,2025-03-25 08:22:00,2025-03-25 17:22:00
D23,C15,2025-03-25 08:33:00,2025-03-25 16:33:00
D12,C16,2025-03-25 08:29:00,2025-03-25 17:29:00
D12,C17,2025-03-25 08:38:00,2025-03-25 15:38:00
D36,C17,2025-03-25 08:34:00,2025-03-25 17:34:00
D19,C18,2025-03-25 08:44:00,2025-03-25 17:44:00
D43,C18,2025-03-25 08:40:00,2025-03-25 16:40:00
D6,C19,2025-03-25 08:51:00,2025-03-25 14:51:00
D42,C20,2025-03-25 08:01:00,2025-03-25 17:01:00
D32,C21,2025-03-25 08:47:00,2025-03-25 14:47:00
D33,C22,2025-03-25 08:51:00,2025-03-25 14:51:00
D38,C22,2025-03-25 08:42:00,2025-03-25 16:42:00
D14,C23,2025-03-25 08:49:00,2025-03-25 17:49:00
D15,C23,2025-03-25 08:35:00,2025-03-25 17:35:00
D13,C24,2025-03-25 08:54:00,2025-03-25 17:54:00
D23,C25,2025-03-25 08:50:00,2025-03-25 17:50:00
D42,C1,2025-03-26 08:50:00,2025-03-26 17:50:00
D46,C1,2025-03-26 08:00:00,2025-03-26 16:00:00
D33,C2,2025-03-26 08:18:00,2025-03-26 16:18:00
D20,C3,2025-03-26 08:43:00,2025-03-26 15:43:00
D27,C3,2025-03-26 08:00:00,2025-03-26 17:00:00
D1,C4,2025-03-26 08:01:00,2025-03-26 15:01:00
D34,C5,2025-03-26 08:38:00,2025-03-26 16:38:00
D48,C5,2025-03-26 08:21:00,2025-03-26 15:21:00
D16,C6,2025-03-26 08:25:00,2025-03-26 15:25:00
D36,C6,2025-03-26 08:39:00,2025-03-26 17:39:00
D37,C7,2025-03-26 08:27:00,2025-03-26 15:27:00
D47,C8,2025-03-26 08:25:00,2025-03-26 16:25:00
D12,C8,2025-03-26 08:33:00,2025-03-26 15:33:00
D15,C9,2025-03-26 08:45:00,2025-03-26 15:45:00
D7,C9,2025-03-26 08:32:00,2025-03-26 14:32:00
D49,C10,2025-03-26 08:58:00,2025-03-26 16:58:00
D41,C10,2025-03-26 08:53:00,2025-03-26 15:53:00
D14,C11,2025-03-26 08:05:00,2025-03-26 14:05:00
D6,C11,2025-03-26 08:27:00,2025-03-26 14:27:00
D2,C12,2025-03-26 08:39:00,2025-03-26 14:39:00
D2,C13,2025-03-26 08:46:00,2025-03-26 15:46:00
D48,C13,2025-03-26 08:29:00,2025-03-26 16:29:00
D16,C14,2025-03-26 08:41:00,2025-03-26 15:41:00
D13,C15,2025-03-26 08:53:00,2025-03-26 15:53:00
D35,C15,2025-03-26 08:46:00,2025-03-26 17:46:00
D43,C16,2025-03-26 08:17:00,2025-03-26 14:17:00
D4,C16,2025-03-26 08:59:00,2025-03-26 15:59:00
D41,C17,2025-03-26 08:37:00,2025-03-26 14:37:00
D30,C18,2025-03-26 08:59:00,2025-03-26 14:59:00
D10,C19,2025-03-26 08:18:00,2025-03-26 16:18:00
D6,C20,2025-03-26 08:04:00,2025-03-26 17:04:00
D14,C21,2025-03-26 08:06:00,2025-03-26 17:06:00
D26,C21,2025-03-26 08:50:00,2025-03-26 14:50:00
D5,C22,2025-03-26 08:40:00,2025-03-26 14:40:00
D32,C22,2025-03-26 08:13:00,2025-03-26 17:13:00
D21,C23,2025-03-26 08:58:00,2025-03-26 17:58:00
D41,C23,2025-03-26 08:51:00,2025-03-26 15:51:00
D20,C24,2025-03-26 08:00:00,2025-03-26 15:00:00
D8,C25,2025-03-26 08:21:00,2025-03-26 16:21:00
D40,C1,2025-03-27 08:34:00,2025-03-27 14:34:00
D39,C1,2025-03-27 08:10:00,2025-03-27 16:10:00
D13,C2,2025-03-27 08:38:00,2025-03-27 14:38:00
D34,C3,2025-03-27 08:32:00,2025-03-27 15:32:00
D24,C4,2025-03-27 08:07:00,2025-03-27 15:07:00
D21,C5,2025-03-27 08:08:00,2025-03-27 15:08:00
D47,C6,2025-03-27 08:44:00,2025-03-27 15:44:00
D18,C7,2025-03-27 08:12:00,2025-03-27 14:12:00
D31,C7,2025-03-27 08:22:00,2025-03-27 16:22:00
D48,C8,2025-03-27 08:27:00,2025-03-27 17:27:00
D32,C8,2025-03-27 08:59:00,2025-03-27 15:59:00
D12,C9,2025-03-27 08:43:00,2025-03-27 16:43:00
D13,C9,2025-03-27 08:25:00,2025-03-27 14:25:00
D11,C10,2025-03-27 08:46:00,2025-03-27 17:46:00
D14,C10,2025-03-27 08:27:00,2025-03-27 17:27:00
D39,C11,2025-03-27 08:17:00,2025-03-27 16:17:00
D48,C11,2025-03-27 08:39:00,2025-03-27 14:39:00
D28,C12,2025-03-27 08:36:00,2025-03-27 16:36:00
D13,C12,2025-03-27 08:23:00,2025-03-27 14:23:00
D11,C13,2025-03-27 08:32:00,2025-03-27 16:32:00
D3,C13,2025-03-27 08:37:00,2025-03-27 17:37:00
D39,C14,2025-03-27 09:00:00,2025-03-27 17:00:00
D42,C14,2025-03-27 08:25:00,2025-03-27 14:25:00
D12,C15,2025-03-27 08:51:00,2025-03-27 16:51:00
D12,C16,2025-03-27 08:15:00,2025-03-27 14:15:00
D23,C16,2025-03-27 08:13:00,2025-03-27 16:13:00
D10,C17,2025-03-27 08:20:00,2025-03-27 14:20:00
D50,C17,2025-03-27 08:00:00,2025-03-27 16:00:00
D46,C18,2025-03-27 08:21:00,2025-03-27 15:21:00
D37,C19,2025-03-27 08:57:00,2025-03-27 15:57:00
D21,C19,2025-03-27 08:35:00,2025-03-27 14:35:00
D19,C20,2025-03-27 08:13:00,2025-03-27 15:13:00
D39,C20,2025-03-27 08:06:00,2025-03-27 16:06:00
D37,C21,2025-03-27 08:57:00,2025-03-27 17:57:00
D21,C22,2025-03-27 08:12:00,2025-03-27 14:12:00
D13,C22,2025-03-27 08:51:00,2025-03-27 17:51:00
D3,C23,2025-03-27 08:26:00,2025-03-27 14:26:00
D18,C23,2025-03-27 08:07:00,2025-03-27 17:07:00
D39,C24,2025-03-27 08:20:00,2025-03-27 17:20:00
D37,C25,2025-03-27 08:01:00,2025-03-27 16:01:00
D42,C1,2025-03-28 08:50:00,2025-03-28 14:50:00
D19,C2,2025-03-28 08:53:00,2025-03-28 17:53:00
D9,C2,2025-03-28 08:02:00,2025-03-28 14:02:00
D42,C3,2025-03-28 08:04:00,2025-03-28 17:04:00
D2,C3,2025-03-28 08:06:00,2025-03-28 17:06:00
D18,C4,2025-03-28 08:48:00,2025-03-28 16:48:00
D21,C4,2025-03-28 08:25:00,2025-03-28 14:25:00
D32,C5,2025-03-28 08:03:00,2025-03-28 17:03:00
D40,C5,2025-03-28 08:19:00,2025-03-28 17:19:00
D42,C6,2025-03-28 08:53:00,2025-03-28 16:53:00
D8,C6,2025-03-28 09:00:00,2025-03-28 15:00:00
D15,C7,2025-03-28 08:03:00,2025-03-28 14:03:00
D7,C8,2025-03-28 08:20:00,2025-03-28 17:20:00
D11,C9,2025-03-28 08:05:00,2025-03-28 15:05:00
D35,C10,2025-03-28 08:59:00,2025-03-28 14:59:00
D1,C10,2025-03-28 08:16:00,2025-03-28 14:16:00
D4,C11,2025-03-28 09:00:00,2025-03-28 17:00:00
D17,C12,2025-03-28 08:21:00,2025-03-28 17:21:00
D45,C13,2025-03-28 08:59:00,2025-03-28 15:59:00
D11,C13,2025-03-28 08:37:00,2025-03-28 17:37:00
D9,C14,2025-03-28 08:20:00,2025-03-28 15:20:00
D41,C15,2025-03-28 08:42:00,2025-03-28 14:42:00
D29,C15,2025-03-28 08:33:00,2025-03-28 15:33:00
D43,C16,2025-03-28 08:17:00,2025-03-28 16:17:00
D32,C16,2025-03-28 08:49:00,2025-03-28 17:49:00
D6,C17,2025-03-28 08:16:00,2025-03-28 16:16:00
D23,C18,2025-03-28 08:35:00,2025-03-28 15:35:00
D45,C19,2025-03-28 08:04:00,2025-03-28 14:04:00
D4,C20,2025-03-28 08:00:00,2025-03-28 15:00:00
D14,C20,2025-03-28 08:29:00,2025-03-28 17:29:00
D32,C21,2025-03-28 08:06:00,2025-03-28 16:06:00
D38,C22,2025-03-28 08:48:00,2025-03-28 16:48:00
D46,C23,2025-03-28 08:41:00,2025-03-28 15:41:00
D30,C23,2025-03-28 08:54:00,2025-03-28 14:54:00
D15,C24,2025-03-28 08:58:00,2025-03-28 16:58:00
D29,C25,2025-03-28 08:32:00,2025-03-28 15:32:00
D40,C25,2025-03-28 08:49:00,2025-03-28 17:49:00
D5,C1,2025-03-29 08:17:00,2025-03-29 17:17:00
D44,C2,2025-03-29 08:19:00,2025-03-29 14:19:00
D30,C3,2025-03-29 08:56:00,2025-03-29 14:56:00
D16,C4,2025-03-29 08:01:00,2025-03-29 17:01:00
D18,C5,2025-03-29 08:01:00,2025-03-29 17:01:00
D23,C6,2025-03-29 08:07:00,2025-03-29 14:07:00
D17,C6,2025-03-29 08:22:00,2025-03-29 17:22:00
D10,C7,2025-03-29 08:25:00,2025-03-29 17:25:00
D4,C8,2025-03-29 08:17:00,2025-03-29 16:17:00
D29,C8,2025-03-29 08:06:00,2025-03-29 14:06:00
D47,C9,2025-03-29 08:12:00,2025-03-29 16:12:00
D28,C9,2025-03-29 08:12:00,2025-03-29 17:12:00
D39,C10,2025-03-29 08:17:00,2025-03-29 17:17:00
D7,C11,2025-03-29 08:03:00,2025-03-29 15:03:00
D44,C11,2025-03-29 08:07:00,2025-03-29 15:07:00
D4,C12,2025-03-29 08:57:00,2025-03-29 14:57:00
D16,C13,2025-03-29 08:34:00,2025-03-29 14:34:00
D5,C13,2025-03-29 08:17:00,2025-03-29 15:17:00
D26,C14,2025-03-29 08:14:00,2025-03-29 16:14:00
D7,C14,2025-03-29 08:31:00,2025-03-29 15:31:00
D14,C15,2025-03-29 08:22:00,2025-03-29 16:22:00
D47,C16,2025-03-29 08:06:00,2025-03-29 15:06:00
D1,C16,2025-03-29 08:32:00,2025-03-29 17:32:00
D45,C17,2025-03-29 08:10:00,2025-03-29 16:10:00
D16,C17,2025-03-29 08:43:00,2025-03-29 14:43:00
D12,C18,2025-03-29 08:21:00,2025-03-29 17:21:00
D1,C19,2025-03-29 08:42:00,2025-03-29 17:42:00
D22,C20,2025-03-29 08:11:00,2025-03-29 16:11:00
D2,C20,2025-03-29 08:56:00,2025-03-29 14:56:00
D44,C21,2025-03-29 08:48:00,2025-03-29 14:48:00
D31,C22,2025-03-29 08:00:00,2025-03-29 17:00:00
D38,C22,2025-03-29 08:55:00,2025-03-29 15:55:00
D8,C23,2025-03-29 08:52:00,2025-03-29 14:52:00
D3,C23,2025-03-29 08:36:00,2025-03-29 16:36:00
D34,C24,2025-03-29 08:32:00,2025-03-29 15:32:00
D50,C25,2025-03-29 08:06:00,2025-03-29 14:06:00
D48,C1,2025-03-30 08:28:00,2025-03-30 17:28:00
D22,C1,2025-03-30 08:47:00,2025-03-30 16:47:00
D43,C2,2025-03-30 08:16:00,2025-03-30 16:16:00
D32,C2,2025-03-30 08:29:00,2025-03-30 14:29:00
D20,C3,2025-03-30 08:21:00,2025-03-30 17:21:00
D46,C3,2025-03-30 08:07:00,2025-03-30 16:07:00
D10,C4,2025-03-30 08:26:00,2025-03-30 15:26:00
D23,C5,2025-03-30 08:31:00,2025-03-30 14:31:00
D37,C6,2025-03-30 08:47:00,2025-03-30 17:47:00
D14,C7,2025-03-30 08:05:00,2025-03-30 15:05:00
D48,C7,2025-03-30 08:58:00,2025-03-30 17:58:00
D18,C8,2025-03-30 08:56:00,2025-03-30 17:56:00
D17,C9,2025-03-30 08:58:00,2025-03-30 16:58:00
D26,C10,2025-03-30 08:26:00,2025-03-30 16:26:00
D38,C10,2025-03-30 08:19:00,2025-03-30 15:19:00
D38,C11,2025-03-30 08:33:00,2025-03-30 16:33:00
D28,C12,2025-03-30 08:50:00,2025-03-30 17:50:00
D19,C13,2025-03-30 08:00:00,2025-03-30 17:00:00
D8,C13,2025-03-30 08:59:00,2025-03-30 15:59:00
D44,C14,2025-03-30 08:33:00,2025-03-30 16:33:00
D10,C14,2025-03-30 08:39:00,2025-03-30 15:39:00
D32,C15,2025-03-30 08:04:00,2025-03-30 16:04:00
D19,C15,2025-03-30 08:00:00,2025-03-30 17:00:00
D14,C16,2025-03-30 08:18:00,2025-03-30 14:18:00
D32,C17,2025-03-30 08:19:00,2025-03-30 14:19:00
D23,C18,2025-03-30 08:53:00,2025-03-30 14:53:00
D43,C18,2025-03-30 08:03:00,2025-03-30 16:03:00
D23,C19,2025-03-30 08:56:00,2025-03-30 16:56:00
D6,C20,2025-03-30 08:45:00,2025-03-30 16:45:00
D47,C21,2025-03-30 08:12:00,2025-03-30 17:12:00
D19,C22,2025-03-30 08:14:00,2025-03-30 14:14:00
D23,C23,2025-03-30 08:51:00,2025-03-30 17:51:00
D16,C23,2025-03-30 08:27:00,2025-03-30 17:27:00
D17,C24,2025-03-30 08:58:00,2025-03-30 16:58:00
D12,C25,2025-03-30 08:27:00,2025-03-30 16:27:00
D37,C25,2025-03-30 08:51:00,2025-03-30 15:51:00
D17,C1,2025-03-31 08:08:00,2025-03-31 17:08:00
D20,C2,2025-03-31 08:19:00,2025-03-31 14:19:00
D37,C3,2025-03-31 08:29:00,2025-03-31 15:29:00
D41,C3,2025-03-31 08:24:00,2025-03-31 17:24:00
D9,C4,2025-03-31 08:33:00,2025-03-31 17:33:00
D33,C5,2025-03-31 08:45:00,2025-03-31 16:45:00
D44,C5,2025-03-31 08:29:00,2025-03-31 16:29:00
D30,C6,2025-03-31 08:26:00,2025-03-31 17:26:00
D27,C6,2025-03-31 08:01:00,2025-03-31 14:01:00
D6,C7,2025-03-31 08:08:00,2025-03-31 16:08:00
D49,C7,2025-03-31 08:50:00,2025-03-31 15:50:00
D9,C8,2025-03-31 08:34:00,2025-03-31 16:34:00
D40,C8,2025-03-31 08:03:00,2025-03-31 17:03:00
D26,C9,2025-03-31 08:42:00,2025-03-31 14:42:00
D49,C10,2025-03-31 08:29:00,2025-03-31 14:29:00
D34,C10,2025-03-31 08:05:00,2025-03-31 14:05:00
D42,C11,2025-03-31 08:21:00,2025-03-31 14:21:00
D7,C11,2025-03-31 08:52:00,2025-03-31 16:52:00
D45,C12,2025-03-31 08:55:00,2025-03-31 14:55:00
D22,C12,2025-03-31 08:07:00,2025-03-31 14:07:00
D34,C13,2025-03-31 08:09:00,2025-03-31 17:09:00
D15,C14,2025-03-31 08:57:00,2025-03-31 15:57:00
D41,C15,2025-03-31 08:46:00,2025-03-31 14:46:00
D20,C15,2025-03-31 08:51:00,2025-03-31 17:51:00
D8,C16,2025-03-31 08:04:00,2025-03-31 14:04:00
D39,C17,2025-03-31 08:56:00,2025-03-31 14:56:00
D16,C18,2025-03-31 08:13:00,2025-03-31 14:13:00
D2,C19,2025-03-31 08:28:00,2025-03-31 17:28:00
D33,C19,2025-03-31 08:03:00,2025-03-31 14:03:00
D26,C20,2025-03-31 08:11:00,2025-03-31 15:11:00
D31,C20,2025-03-31 08:53:00,2025-03-31 16:53:00
D43,C21,2025-03-31 08:07:00,2025-03-31 17:07:00
D40,C21,2025-03-31 08:09:00,2025-03-31 14:09:00
D10,C22,2025-03-31 08:52:00,2025-03-31 15:52:00
D33,C23,2025-03-31 08:47:00,2025-03-31 15:47:00
D31,C24,2025-03-31 08:18:00,2025-03-31 14:18:00
D19,C24,2025-03-31 08:37:00,2025-03-31 17:37:00
D43,C25,2025-03-31 08:25:00,2025-03-31 17:25:00
D18,C25,2025-03-31 08:44:00,2025-03-31 14:44:00
